#1;0;0;0;0;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;;;;;
#;6WE_26;6WE_14;6WE_32;6WE_8;6WE_9;6WE_16;6WE_20;6WE_18
double default(8761,9);;;;;;;;
10450800;0;0;0;2125.58252;2054.099609;0;0;0
10454400;0;0;0;1480.209229;1537.529419;0;0;0
10458000;0;0;0;3080.524414;2047.705688;0;0;0
10461600;0;0;0;3197.41333;3400.306885;0;0;0
10465200;0;0;0;1681.616455;952.760498;0;0;0
10468800;0;0;0;634.576355;969.3354492;0;0;0
10472400;0;0;0;988.3342285;1009.757324;0;0;0
10476000;0;0;0;1062.47998;2103.582764;0;0;0
10479600;0;0;0;3212.675781;3302.259033;0;0;0
10483200;0;0;0;5124.753418;5148.65332;0;0;0
10486800;0;0;0;4076.604004;3543.159912;0;0;0
10490400;0;0;0;9315.347656;12474.0752;0;0;0
10494000;0;0;0;9312.833984;8053.033691;0;0;0
10497600;0;0;0;8638.881836;8574.220703;0;0;0
10501200;0;0;0;3754.634033;5146.138184;0;0;0
10504800;0;0;0;2764.765381;3184.401123;0;0;0
10508400;0;0;0;641.0487671;631.8061523;0;0;0
10512000;0;0;0;538.9716187;0;0;0;0
10515600;0;0;0;42.0104599;0;0;0;0
10519200;0;0;0;144.061264;0;0;0;0
10522800;0;0;0;921.0888062;0;0;0;0
10526400;0;0;0;870.5839844;142.9607544;0;0;0
10530000;0;0;0;6.159126759;114.4324951;0;0;0
10533600;0;0;0;550.737854;542.069519;0;0;0
10537200;0;0;0;0;141.3244324;0;0;0
10540800;0;0;0;0;0;0;0;0
10544400;0;0;0;942.9630127;743.8916016;0;0;0
10548000;0;0;0;2796.053711;3741.224609;0;0;0
10551600;0;0;0;556.6150513;632.4637451;0;0;0
10555200;0;0;0;0;611.831665;0;0;0
10558800;0;0;0;434.8309631;600.1308594;0;0;0
10562400;0;0;0;404.8652344;710.1202393;0;0;0
10566000;0;0;0;1850.177124;1784.59082;0;0;0
10569600;0;0;0;3076.791016;1888.435913;0;0;0
10573200;0;0;0;2490.266846;2074.970703;0;0;0
10576800;0;0;0;7288.374512;10404.24902;0;0;0
10580400;0;0;0;8185.446289;8198.727539;0;0;0
10584000;0;0;0;8930.306641;9358.875;0;0;0
10587600;0;0;0;5270.443359;4891.740723;0;0;0
10591200;0;0;0;927.4928589;574.5896606;0;0;0
10594800;0;0;0;223.6133728;251.8793182;0;0;0
10598400;0;0;0;513.5459595;0;0;0;0
10602000;0;0;0;554.2672729;248.4221497;0;0;0
10605600;0;0;0;1035.514648;279.2983398;0;0;0
10609200;0;0;0;516.9057007;609.4274902;0;0;0
10612800;0;0;0;235.9679108;230.0479431;0;0;0
10616400;0;0;0;0;0;0;0;0
10620000;0;0;0;278.0070496;0;0;0;0
10623600;0;0;0;0;0;0;0;0
10627200;0;0;0;0;0;0;0;0
10630800;0;0;0;367.736969;105.8038864;0;0;0
10634400;0;0;0;1759.306641;1741.621338;0;0;0
10638000;0;0;0;749.6016846;456.738739;0;0;0
10641600;0;0;0;0;517.519104;0;0;0
10645200;0;0;0;628.8168945;606.9796143;0;0;0
10648800;0;0;0;666.9147339;1559.390381;0;0;0
10652400;0;0;0;3335.115723;3104.384033;0;0;0
10656000;0;0;0;5362.221191;4211.162598;0;0;0
10659600;0;0;0;3904.159912;3186.438721;0;0;0
10663200;0;0;0;9287.405273;11659.95605;0;0;0
10666800;0;0;0;9176.240234;8487.835938;0;0;0
10670400;0;0;0;7411.694824;6994.050293;0;0;0
10674000;0;0;0;1540.463013;1399.551636;0;0;0
10677600;0;0;0;0;0;0;0;0
10681200;0;0;0;0;0;0;0;0
10684800;0;0;0;0;0;0;0;0
10688400;0;0;0;0;0;0;0;0
10692000;0;0;0;0;0;0;0;0
10695600;0;0;0;0;0;0;0;0
10699200;0;0;0;0;0;0;0;0
10702800;0;0;0;0;0;0;0;0
10706400;0;0;0;0;0;0;0;0
10710000;0;0;0;0;0;0;0;0
10713600;0;0;0;0;0;0;0;0
10717200;0;0;0;0;0;0;0;0
10720800;0;0;0;0;0;0;0;0
10724400;0;0;0;0;0;0;0;0
10728000;0;0;0;0;0;0;0;0
10731600;0;0;0;0;0;0;0;0
10735200;0;0;0;0;0;0;0;0
10738800;0;0;0;0;0;0;0;0
10742400;0;0;0;0;0;0;0;0
10746000;0;0;0;0;0;0;0;0
10749600;0;0;0;0;0;0;0;0
10753200;0;0;0;0;0;0;0;0
10756800;0;0;0;0;0;0;0;0
10760400;0;0;0;0;0;0;0;0
10764000;0;0;0;0;0;0;0;0
10767600;0;0;0;0;0;0;0;0
10771200;0;0;0;0;0;0;0;0
10774800;0;0;0;0;0;0;0;0
10778400;0;0;0;0;0;0;0;0
10782000;0;0;0;0;0;0;0;0
10785600;0;0;0;0;0;0;0;0
10789200;0;0;0;0;0;0;0;0
10792800;0;0;0;0;0;0;0;0
10796400;0;0;0;0;0;0;0;0
10800000;0;0;0;0;0;0;0;0
10803600;0;0;0;0;0;0;0;0
10807200;0;0;0;0;0;0;0;0
10810800;0;0;0;0;0;0;0;0
10814400;0;0;0;0;0;0;0;0
10818000;0;0;0;0;0;0;0;0
10821600;0;0;0;0;0;0;0;0
10825200;0;0;0;0;0;0;0;0
10828800;0;0;0;0;0;0;0;0
10832400;0;0;0;0;0;0;0;0
10836000;0;0;0;0;0;0;0;0
10839600;0;0;0;1165.881836;1165.072144;0;0;0
10843200;0;0;0;1131.763672;1216.289795;0;0;0
10846800;0;0;0;738.4533081;245.6442413;0;0;0
10850400;0;0;0;375.3275452;384.3173828;0;0;0
10854000;0;0;0;234.2606506;0;0;0;0
10857600;0;0;0;0;0;0;0;0
10861200;0;0;0;0;258.7352295;0;0;0
10864800;0;0;0;88.67311096;398.8130493;0;0;0
10868400;0;0;0;550.9251709;569.7211914;0;0;0
10872000;0;0;0;209.8580322;1102.43689;0;0;0
10875600;0;0;0;0;246.8136749;0;0;0
10879200;0;0;0;1946.755249;530.6056519;0;0;0
10882800;0;0;0;464.2965698;1170.342896;0;0;0
10886400;0;0;0;802.1167603;80.26249695;0;0;0
10890000;0;0;0;2250.008545;1144.559448;0;0;0
10893600;0;0;0;3767.146729;1645.55603;0;0;0
10897200;0;0;0;845.3676147;0;0;0;0
10900800;0;0;0;400.9752502;0;0;0;0
10904400;0;0;0;588.8123169;0;0;0;0
10908000;0;0;0;716.6403809;422.5217896;0;0;0
10911600;0;0;0;3098.23877;2456.003906;0;0;0
10915200;0;0;0;4601.649414;3681.596436;0;0;0
10918800;0;0;0;3574.178955;3112.654297;0;0;0
10922400;0;0;0;9094.84375;11585.39258;0;0;0
10926000;0;0;0;9777.916016;9033.518555;0;0;0
10929600;0;0;0;8662.036133;7600.896973;0;0;0
10933200;0;0;0;3230.989746;2577.408691;0;0;0
10936800;0;0;0;993.8302002;917.8289795;0;0;0
10940400;0;0;0;246.3474884;0;0;0;0
10944000;0;0;0;0;0;0;0;0
10947600;0;0;0;0;0;0;0;0
10951200;0;0;0;0;0;0;0;0
10954800;0;0;0;0;0;0;0;0
10958400;0;0;0;0;0;0;0;0
10962000;0;0;0;0;0;0;0;0
10965600;0;0;0;0;0;0;0;0
10969200;0;0;0;0;0;0;0;0
10972800;0;0;0;0;0;0;0;0
10976400;0;0;0;0;0;0;0;0
10980000;0;0;0;0;0;0;0;0
10983600;0;0;0;0;0;0;0;0
10987200;0;0;0;0;0;0;0;0
10990800;0;0;0;0;0;0;0;0
10994400;0;0;0;0;0;0;0;0
10998000;0;0;0;0;0;0;0;0
11001600;0;0;0;0;0;0;0;0
11005200;0;0;0;0;0;0;0;0
11008800;0;0;0;2933.944092;4270.07959;0;0;0
11012400;0;0;0;1501.446167;2483.455566;0;0;0
11016000;0;0;0;566.7870483;2434.408936;0;0;0
11019600;0;0;0;0;0;0;0;0
11023200;0;0;0;0;0;0;0;0
11026800;0;0;0;0;0;0;0;0
11030400;0;0;0;0;0;0;0;0
11034000;0;0;0;0;0;0;0;0
11037600;0;0;0;0;0;0;0;0
11041200;0;0;0;0;0;0;0;0
11044800;0;0;0;0;0;0;0;0
11048400;0;0;0;0;0;0;0;0
11052000;0;0;0;0;0;0;0;0
11055600;0;0;0;0;0;0;0;0
11059200;0;0;0;0;0;0;0;0
11062800;0;0;0;0;0;0;0;0
11066400;0;0;0;0;0;0;0;0
11070000;0;0;0;0;0;0;0;0
11073600;0;0;0;0;0;0;0;0
11077200;0;0;0;0;0;0;0;0
11080800;0;0;0;0;0;0;0;0
11084400;0;0;0;0;0;0;0;0
11088000;0;0;0;0;0;0;0;0
11091600;0;0;0;0;0;0;0;0
11095200;0;0;0;0;1606.310425;0;0;0
11098800;0;0;0;1125.906372;1153.128296;0;0;0
11102400;0;0;0;733.380249;1642.043213;0;0;0
11106000;0;0;0;29.48708916;658.8293457;0;0;0
11109600;0;0;0;161.8004913;846.6799927;0;0;0
11113200;0;0;0;739.9291382;281.6112366;0;0;0
11116800;0;0;0;1010.626343;327.3662415;0;0;0
11120400;0;0;0;637.770874;313.8352966;0;0;0
11124000;0;0;0;0;1090.054688;0;0;0
11127600;0;0;0;296.3161621;1434.362671;0;0;0
11131200;0;0;0;1973.181274;2984.978271;0;0;0
11134800;0;0;0;375.1922302;763.4154053;0;0;0
11138400;0;0;0;2469.609375;1504.133545;0;0;0
11142000;0;0;0;745.6326904;1058.749634;0;0;0
11145600;0;0;0;749.5757446;298.0697021;0;0;0
11149200;0;0;0;1802.356201;1477.868164;0;0;0
11152800;0;0;0;2440.728516;1928.786499;0;0;0
11156400;0;0;0;69.8483963;0;0;0;0
11160000;0;0;0;0;191.6842041;0;0;0
11163600;0;0;0;0;555.7449341;0;0;0
11167200;0;0;0;0;755.4486084;0;0;0
11170800;0;0;0;2001.13916;1643.559204;0;0;0
11174400;0;0;0;2677.835205;2352.095459;0;0;0
11178000;0;0;0;1837.251709;1959.209839;0;0;0
11181600;0;0;0;7386.559082;9765.058594;0;0;0
11185200;0;0;0;7750.109863;7248.355469;0;0;0
11188800;0;0;0;7678.443359;7554.629883;0;0;0
11192400;0;0;0;3940.527344;3474.346436;0;0;0
11196000;0;0;0;4285.956055;4044.499512;0;0;0
11199600;0;0;0;807.3521118;1220.592041;0;0;0
11203200;0;0;0;37.9312706;532.7264404;0;0;0
11206800;0;0;0;0;0;0;0;0
11210400;0;0;0;0;0;0;0;0
11214000;0;0;0;0;0;0;0;0
11217600;0;0;0;0;0;0;0;0
11221200;0;0;0;0;0;0;0;0
11224800;0;0;0;0;0;0;0;0
11228400;0;0;0;0;0;0;0;0
11232000;0;0;0;0;0;0;0;0
11235600;0;0;0;0;0;0;0;0
11239200;0;0;0;0;1000.722351;0;0;0
11242800;0;0;0;0;0;0;0;0
11246400;0;0;0;0;0;0;0;0
11250000;0;0;0;0;0;0;0;0
11253600;0;0;0;419.0930786;0;0;0;0
11257200;0;0;0;1356.075562;1272.583862;0;0;0
11260800;0;0;0;2707.596191;2611.988281;0;0;0
11264400;0;0;0;2462.085449;2561.439209;0;0;0
11268000;0;0;0;8469.048828;10835.20508;0;0;0
11271600;0;0;0;8140.076172;7599.976563;0;0;0
11275200;0;0;0;5890.949707;5702.739746;0;0;0
11278800;0;0;0;853.3470459;1350.755127;0;0;0
11282400;0;0;0;0;0;0;0;0
11286000;0;0;0;0;0;0;0;0
11289600;0;0;0;0;0;0;0;0
11293200;0;0;0;0;0;0;0;0
11296800;0;0;0;0;0;0;0;0
11300400;0;0;0;0;0;0;0;0
11304000;0;0;0;0;0;0;0;0
11307600;0;0;0;0;0;0;0;0
11311200;0;0;0;0;0;0;0;0
11314800;0;0;0;0;0;0;0;0
11318400;0;0;0;0;0;0;0;0
11322000;0;0;0;0;0;0;0;0
11325600;0;0;0;0;0;0;0;0
11329200;0;0;0;0;0;0;0;0
11332800;0;0;0;0;0;0;0;0
11336400;0;0;0;0;0;0;0;0
11340000;0;0;0;0;0;0;0;0
11343600;0;0;0;0;0;0;0;0
11347200;0;0;0;0;0;0;0;0
11350800;0;0;0;0;0;0;0;0
11354400;0;0;0;1821.017944;2694.656738;0;0;0
11358000;0;0;0;2607.722412;2729.154053;0;0;0
11361600;0;0;0;1714.391113;1896.546387;0;0;0
11365200;0;0;0;336.3894348;0;0;0;0
11368800;0;0;0;65.29958344;0;0;0;0
11372400;0;0;0;185.7580414;0;0;0;0
11376000;0;0;0;198.6333618;0;0;0;0
11379600;0;0;0;0;0;0;0;0
11383200;0;0;0;0;0;0;0;0
11386800;0;0;0;0;0;0;0;0
11390400;0;0;0;0;0;0;0;0
11394000;0;0;0;0;0;0;0;0
11397600;0;0;0;0;0;0;0;0
11401200;0;0;0;0;0;0;0;0
11404800;0;0;0;0;0;0;0;0
11408400;0;0;0;419.7373047;364.1531372;0;0;0
11412000;0;0;0;2617.115967;1274.573364;0;0;0
11415600;0;0;0;203.1894836;0;0;0;0
11419200;0;0;0;0;0;0;0;0
11422800;0;0;0;0;0;0;0;0
11426400;0;0;0;0;0;0;0;0
11430000;0;0;0;776.913269;0;0;0;0
11433600;0;0;0;994.8208008;427.6469421;0;0;0
11437200;0;0;0;1282.912842;1187.288574;0;0;0
11440800;0;0;0;6743.867676;9133.134766;0;0;0
11444400;0;0;0;7710.79541;7288.361816;0;0;0
11448000;0;0;0;6688.679688;7839.035156;0;0;0
11451600;0;0;0;5037.36377;4081.101807;0;0;0
11455200;0;0;0;3692.084473;2659.623047;0;0;0
11458800;0;0;0;980.203125;494.432312;0;0;0
11462400;0;0;0;892.1852417;127.6636124;0;0;0
11466000;0;0;0;300.9461365;0;0;0;0
11469600;0;0;0;546.211731;0;0;0;0
11473200;0;0;0;393.6290283;1424.159058;0;0;0
11476800;0;0;0;995.661438;388.9333191;0;0;0
11480400;0;0;0;887.0614624;1582.059082;0;0;0
11484000;0;0;0;2122.816406;2736.303467;0;0;0
11487600;0;0;0;2528.400391;2021.581787;0;0;0
11491200;0;0;0;3511.227295;4519.095703;0;0;0
11494800;0;0;0;6533.770996;5243.553711;0;0;0
11498400;0;0;0;6635.283691;5926.805664;0;0;0
11502000;0;0;0;3062.682373;2076.242676;0;0;0
11505600;0;0;0;1814.89856;2808.782715;0;0;0
11509200;0;0;0;1883.866943;2743.231445;0;0;0
11512800;0;0;0;4240.474609;4778.626465;0;0;0
11516400;0;0;0;6749.617676;6642.479492;0;0;0
11520000;0;0;0;8317.334961;7743.200195;0;0;0
11523600;0;0;0;7297.288086;6939.535156;0;0;0
11527200;0;0;0;12964.33594;15282.86621;0;0;0
11530800;0;0;0;13445.47461;12714.2207;0;0;0
11534400;0;0;0;13151.8291;12219.51465;0;0;0
11538000;0;0;0;9667.710938;8991.959961;0;0;0
11541600;0;0;0;9666.674805;8159.79834;0;0;0
11545200;0;0;0;7328.339844;6431.01416;0;0;0
11548800;0;0;0;7412.428223;5279.950195;0;0;0
11552400;0;0;0;2903.163086;2712.038818;0;0;0
11556000;0;0;0;4066.341064;4226.769531;0;0;0
11559600;0;0;0;2717.836182;2880.263672;0;0;0
11563200;0;0;0;2541.716553;2335.928711;0;0;0
11566800;0;0;0;1029.800171;1092.427002;0;0;0
11570400;0;0;0;3475.346191;3490.654541;0;0;0
11574000;0;0;0;4076.554932;3653.926025;0;0;0
11577600;0;0;0;3130.411133;4092.703857;0;0;0
11581200;0;0;0;5990.093262;5294.056152;0;0;0
11584800;0;0;0;7194.191895;6761.72168;0;0;0
11588400;0;0;0;2919.243164;2278.532471;0;0;0
11592000;0;0;0;2501.188965;3178.547852;0;0;0
11595600;0;0;0;2268.559326;3369.819824;0;0;0
11599200;0;0;0;4889.979004;5345.251953;0;0;0
11602800;0;0;0;6696.524414;6552.957031;0;0;0
11606400;0;0;0;8188.851563;7483.65332;0;0;0
11610000;0;0;0;7412.79834;6709.942383;0;0;0
11613600;0;0;0;13067.95703;15760.16797;0;0;0
11617200;0;0;0;13090.39258;13101.42773;0;0;0
11620800;0;0;0;13308.38086;13587.87305;0;0;0
11624400;0;0;0;10943.36328;8954.317383;0;0;0
11628000;0;0;0;10436.85156;9621.178711;0;0;0
11631600;0;0;0;7774.212891;7583.100098;0;0;0
11635200;0;0;0;8883.961914;6791.207031;0;0;0
11638800;0;0;0;2993.462891;3282.491699;0;0;0
11642400;0;0;0;1848.957764;1629.320557;0;0;0
11646000;0;0;0;4344.962891;5867.802246;0;0;0
11649600;0;0;0;2257.895996;3454.794922;0;0;0
11653200;0;0;0;1427.802856;2476.354248;0;0;0
11656800;0;0;0;4592.684082;4610.512695;0;0;0
11660400;0;0;0;1535.924805;1129.00293;0;0;0
11664000;0;0;0;1361.170044;2092.451172;0;0;0
11667600;0;0;0;5052.281738;4894.496094;0;0;0
11671200;0;0;0;4171.552246;5323.55127;0;0;0
11674800;0;0;0;2039.378296;791.1547852;0;0;0
11678400;0;0;0;1759.533569;2462.481934;0;0;0
11682000;0;0;0;1862.082642;2828.807861;0;0;0
11685600;0;0;0;2293.085938;2808.357666;0;0;0
11689200;0;0;0;3596.970215;3300.806885;0;0;0
11692800;0;0;0;4607.829102;3392.679199;0;0;0
11696400;0;0;0;3113.427246;2907.036865;0;0;0
11700000;0;0;0;7131.258789;9496.358398;0;0;0
11703600;0;0;0;7029.084473;6951.929199;0;0;0
11707200;0;0;0;6870.26709;6485.989746;0;0;0
11710800;0;0;0;2383.335205;3199.071289;0;0;0
11714400;0;0;0;478.6685791;817.4317017;0;0;0
11718000;0;0;0;0;0;0;0;0
11721600;0;0;0;0;0;0;0;0
11725200;0;0;0;0;0;0;0;0
11728800;0;0;0;0;0;0;0;0
11732400;0;0;0;0;0;0;0;0
11736000;0;0;0;0;0;0;0;0
11739600;0;0;0;0;0;0;0;0
11743200;0;0;0;0;0;0;0;0
11746800;0;0;0;0;0;0;0;0
11750400;0;0;0;0;0;0;0;0
11754000;0;0;0;0;0;0;0;0
11757600;0;0;0;0;0;0;0;0
11761200;0;0;0;0;0;0;0;0
11764800;0;0;0;0;0;0;0;0
11768400;0;0;0;0;0;0;0;0
11772000;0;0;0;0;0;0;0;0
11775600;0;0;0;0;0;0;0;0
11779200;0;0;0;0;0;0;0;0
11782800;0;0;0;0;0;0;0;0
11786400;0;0;0;0;0;0;0;0
11790000;0;0;0;704.4556274;727.5391235;0;0;0
11793600;0;0;0;0;367.3999634;0;0;0
11797200;0;0;0;0;0;0;0;0
11800800;0;0;0;0;0;0;0;0
11804400;0;0;0;0;0;0;0;0
11808000;0;0;0;0;0;0;0;0
11811600;0;0;0;0;0;0;0;0
11815200;0;0;0;0;0;0;0;0
11818800;0;0;0;0;0;0;0;0
11822400;0;0;0;0;0;0;0;0
11826000;0;0;0;0;0;0;0;0
11829600;0;0;0;0;0;0;0;0
11833200;0;0;0;0;0;0;0;0
11836800;0;0;0;0;0;0;0;0
11840400;0;0;0;0;0;0;0;0
11844000;0;0;0;0;0;0;0;0
11847600;0;0;0;0;0;0;0;0
11851200;0;0;0;0;0;0;0;0
11854800;0;0;0;0;0;0;0;0
11858400;0;0;0;0;0;0;0;0
11862000;0;0;0;0;0;0;0;0
11865600;0;0;0;0;0;0;0;0
11869200;0;0;0;0;0;0;0;0
11872800;0;0;0;0;0;0;0;0
11876400;0;0;0;0;0;0;0;0
11880000;0;0;0;0;0;0;0;0
11883600;0;0;0;0;0;0;0;0
11887200;0;0;0;0;0;0;0;0
11890800;0;0;0;0;0;0;0;0
11894400;0;0;0;0;0;0;0;0
11898000;0;0;0;0;0;0;0;0
11901600;0;0;0;0;0;0;0;0
11905200;0;0;0;0;0;0;0;0
11908800;0;0;0;0;0;0;0;0
11912400;0;0;0;0;0;0;0;0
11916000;0;0;0;0;0;0;0;0
11919600;0;0;0;0;0;0;0;0
11923200;0;0;0;0;0;0;0;0
11926800;0;0;0;0;0;0;0;0
11930400;0;0;0;0;0;0;0;0
11934000;0;0;0;0;0;0;0;0
11937600;0;0;0;0;0;0;0;0
11941200;0;0;0;0;0;0;0;0
11944800;0;0;0;0;0;0;0;0
11948400;0;0;0;0;0;0;0;0
11952000;0;0;0;0;0;0;0;0
11955600;0;0;0;0;0;0;0;0
11959200;0;0;0;1291.497192;3085.728271;0;0;0
11962800;0;0;0;2130.279785;2079.168213;0;0;0
11966400;0;0;0;156.0224609;1588.292969;0;0;0
11970000;0;0;0;0;0;0;0;0
11973600;0;0;0;0;0;0;0;0
11977200;0;0;0;0;0;0;0;0
11980800;0;0;0;0;0;0;0;0
11984400;0;0;0;0;0;0;0;0
11988000;0;0;0;0;0;0;0;0
11991600;0;0;0;0;0;0;0;0
11995200;0;0;0;0;0;0;0;0
11998800;0;0;0;0;0;0;0;0
12002400;0;0;0;0;0;0;0;0
12006000;0;0;0;0;0;0;0;0
12009600;0;0;0;0;0;0;0;0
12013200;0;0;0;0;0;0;0;0
12016800;0;0;0;0;0;0;0;0
12020400;0;0;0;0;0;0;0;0
12024000;0;0;0;0;0;0;0;0
12027600;0;0;0;0;0;0;0;0
12031200;0;0;0;0;0;0;0;0
12034800;0;0;0;0;0;0;0;0
12038400;0;0;0;0;0;0;0;0
12042000;0;0;0;0;0;0;0;0
12045600;0;0;0;0;0;0;0;0
12049200;0;0;0;0;0;0;0;0
12052800;0;0;0;0;0;0;0;0
12056400;0;0;0;0;0;0;0;0
12060000;0;0;0;0;0;0;0;0
12063600;0;0;0;0;0;0;0;0
12067200;0;0;0;0;0;0;0;0
12070800;0;0;0;0;0;0;0;0
12074400;0;0;0;0;0;0;0;0
12078000;0;0;0;0;0;0;0;0
12081600;0;0;0;0;0;0;0;0
12085200;0;0;0;0;0;0;0;0
12088800;0;0;0;0;0;0;0;0
12092400;0;0;0;0;0;0;0;0
12096000;0;0;0;0;0;0;0;0
12099600;0;0;0;0;0;0;0;0
12103200;0;0;0;1150.892944;922.3129272;0;0;0
12106800;0;0;0;0;0;0;0;0
12110400;0;0;0;0;0;0;0;0
12114000;0;0;0;0;0;0;0;0
12117600;0;0;0;276.426178;0;0;0;0
12121200;0;0;0;266.0310059;0;0;0;0
12124800;0;0;0;233.182724;0;0;0;0
12128400;0;0;0;351.2617188;19.10088158;0;0;0
12132000;0;0;0;3844.810547;6211.784668;0;0;0
12135600;0;0;0;4365.54541;3543.474854;0;0;0
12139200;0;0;0;3539.430664;5258.841309;0;0;0
12142800;0;0;0;2147.082764;2765.504639;0;0;0
12146400;0;0;0;2795.400391;2419.555664;0;0;0
12150000;0;0;0;1252.817627;1099.230347;0;0;0
12153600;0;0;0;4062.772705;2760.864014;0;0;0
12157200;0;0;0;1314.510742;669.6311646;0;0;0
12160800;0;0;0;1359.377075;1162.310547;0;0;0
12164400;0;0;0;1480.917725;1561.677124;0;0;0
12168000;0;0;0;2909.283447;2644.390137;0;0;0
12171600;0;0;0;175.3339691;159.4522858;0;0;0
12175200;0;0;0;3712.730469;1825.713501;0;0;0
12178800;0;0;0;2411.927734;1527.101074;0;0;0
12182400;0;0;0;1697.841431;353.9824524;0;0;0
12186000;0;0;0;2830.471924;1911.392822;0;0;0
12189600;0;0;0;2507.730957;3324.700195;0;0;0
12193200;0;0;0;608.0907593;417.2260742;0;0;0
12196800;0;0;0;317.1520691;585.4239502;0;0;0
12200400;0;0;0;1251.183594;859.4137573;0;0;0
12204000;0;0;0;1526.09314;2181.080078;0;0;0
12207600;0;0;0;3808.863037;3545.749756;0;0;0
12211200;0;0;0;5380.600586;4508.007813;0;0;0
12214800;0;0;0;3715.310303;4146.614258;0;0;0
12218400;0;0;0;9651.634766;11817.87988;0;0;0
12222000;0;0;0;9124.629883;8576.001953;0;0;0
12225600;0;0;0;10220.66699;10230.12012;0;0;0
12229200;0;0;0;8923.068359;8400.861328;0;0;0
12232800;0;0;0;9323.791016;7796.411621;0;0;0
12236400;0;0;0;6897.847168;7127.032715;0;0;0
12240000;0;0;0;8906.636719;7478.942383;0;0;0
12243600;0;0;0;5527.753418;5958.051758;0;0;0
12247200;0;0;0;6909.992188;6539.429688;0;0;0
12250800;0;0;0;7783.880371;7418.734375;0;0;0
12254400;0;0;0;9671.260742;9930.720703;0;0;0
12258000;0;0;0;7102.455078;5992.567871;0;0;0
12261600;0;0;0;9025.852539;6049.668945;0;0;0
12265200;0;0;0;5500.89502;5239.591797;0;0;0
12268800;0;0;0;6325.25;5811.005371;0;0;0
12272400;0;0;0;6549.669922;6855.442871;0;0;0
12276000;0;0;0;7705.698242;7358.791992;0;0;0
12279600;0;0;0;3859.781738;2245.315674;0;0;0
12283200;0;0;0;3031.525391;3160.39917;0;0;0
12286800;0;0;0;2486.621338;3494.378418;0;0;0
12290400;0;0;0;5249.112305;5261.033203;0;0;0
12294000;0;0;0;6956.433105;6205.098633;0;0;0
12297600;0;0;0;8279.145508;7314.364258;0;0;0
12301200;0;0;0;6899.318848;6660.180664;0;0;0
12304800;0;0;0;12054.38379;14308.88281;0;0;0
12308400;0;0;0;12113.82129;11313.56836;0;0;0
12312000;0;0;0;12134.47559;12590.7002;0;0;0
12315600;17.19194794;0;0;10190.83789;9732.841797;0;0;0
12319200;0;0;0;10044.80078;9495.511719;0;0;0
12322800;100.1156845;0;0;8356.12793;7321.281738;0;0;0
12326400;47.96789169;0;0;8682.337891;8039.968262;0;0;0
12330000;0;0;0;4802.024414;5345.595215;0;0;0
12333600;0;0;0;4045.969482;3484.629639;0;0;0
12337200;0;0;0;4253.184082;4621.835938;0;0;0
12340800;0;0;0;5099.404297;4563.797363;0;0;0
12344400;0;0;0;1082.680542;1275.375854;0;0;0
12348000;0;0;0;2783.46875;1376.774902;0;0;0
12351600;0;0;0;1174.502563;1769.272461;0;0;0
12355200;0;0;0;1635.750732;1948.241577;0;0;0
12358800;0;0;0;3147.843994;3439.693115;0;0;0
12362400;0;0;0;5100.380371;4625.522949;0;0;0
12366000;0;0;0;2495.538086;953.1982422;0;0;0
12369600;0;0;0;1591.754395;2019.320923;0;0;0
12373200;0;0;0;2316.702881;3934.479248;0;0;0
12376800;0;0;0;4858.929199;5135.625488;0;0;0
12380400;0;0;0;6996.091309;6470.250488;0;0;0
12384000;0;0;0;8695.021484;7785.593262;0;0;0
12387600;0;0;0;7522.437012;7242.14209;0;0;0
12391200;0;0;0;13959.13477;15841.52051;0;0;0
12394800;0;1129.640747;0;14240.875;12758.34863;0;0;0
12398400;398.3829956;0;0;12352.92285;13034.47656;0;0;0
12402000;0;0;0;7140.888672;7360.104004;0;0;0
12405600;0;0;0;6285.308594;6028.513672;0;0;0
12409200;0;0;0;3803.874756;3912.497559;0;0;0
12412800;0;0;0;4532.462891;4073.284912;0;0;0
12416400;0;0;0;2058.997314;1529.602661;0;0;0
12420000;0;0;0;834.3498535;377.6650085;0;0;0
12423600;0;0;0;135.5236816;125.5264893;0;0;0
12427200;0;0;0;0;0;0;0;0
12430800;0;0;0;0;0;0;0;0
12434400;0;0;0;0;0;0;0;0
12438000;0;0;0;0;0;0;0;0
12441600;0;0;0;0;0;0;0;0
12445200;0;0;0;0;0;0;0;0
12448800;0;0;0;1072.782227;1060.727051;0;0;0
12452400;0;0;0;0;0;0;0;0
12456000;0;0;0;0;0;0;0;0
12459600;0;0;0;0;0;0;0;0
12463200;0;0;0;442.5459595;352.9482422;0;0;0
12466800;0;0;0;1408.963745;1588.999512;0;0;0
12470400;0;0;0;3401.781982;3034.856689;0;0;0
12474000;0;0;0;3377.591309;2919.973145;0;0;0
12477600;0;0;0;9511.019531;11209.79102;0;0;0
12481200;0;0;0;9033.12207;8960.722656;0;0;0
