#1
# Test reference year Source: DWD								
double	tab1(8761,9)	
						
# Latitude 50.94  Longitude 6.96
# I_BN is not part of the TRY weather file and was calculated based on angular relationships
								
#Time	T	phi	I_GH	I_BN	I_DH	C_B	T_Tau	v_Win
16084800	20.5	0.73	5	0	5	8	4468	1.4
16088400	20.9	0.72	81	230	58	7	4469	1.3
16092000	21	0.72	244	534.5436	114	4	4470	1.3
16095600	23.1	0.68	398	605.6454	159	4	4471	1.8
16099200	24.9	0.63	545	631.6591	204	3	4472	1.9
16102800	26.1	0.57	613	483.13782	290	3	4473	1.7
16106400	27.5	0.51	675	427.194	345	4	4474	1.8
16110000	26.9	0.49	650	296.11823	400	4	4475	1.6
16113600	23.7	0.58	477	110.36236	380	5	4476	3.5
16117200	23.8	0.64	443	93.74387	361	5	4477	4.2
16120800	25.4	0.6	546	221.48315	362	3	4478	3.2
16124400	24.7	0.62	304	45.26079	270	5	4479	1.7
16128000	24.8	0.65	172	4.681061	169	7	4480	1.9
16131600	25	0.64	242	120.22017	181	5	4481	1.3
16135200	24.8	0.66	103	24.999928	94	6	4482	1.1
16138800	24.3	0.69	23	0	23	8	4483	1.2
16142400	23.2	0.72	4	0	4	8	4484	1.2
16146000	23.4	0.72	0	0	0	8	4485	1.1
16149600	22.8	0.72	0	0	0	8	4486	1.5
16153200	21.9	0.74	0	0	0	7	4487	2.1
16156800	21.7	0.74	0	0	0	6	4488	2.3
16160400	20.9	0.73	0	0	0	4	4489	2.3
16164000	20.4	0.76	0	0	0	4	4490	2.5
16167600	20.7	0.75	0	0	0	3	4491	2.7
16171200	20.1	0.74	1	0	1	6	4492	2.4
16174800	20.2	0.74	57	100	47	6	4493	2
16178400	20.8	0.73	108	49.673027	96	6	4494	2
16182000	21.4	0.72	141	7.630859	138	7	4495	2.9
16185600	22.4	0.68	248	50.15599	221	5	4496	2.7
16189200	21.2	0.64	292	43.442593	263	6	4497	4.1
16192800	20.8	0.66	171	0	171	8	4498	5.2
16196400	20.3	0.69	175	0	175	8	4499	3.1
16200000	20.2	0.7	302	17.079662	287	7	4500	2.9
16203600	23.2	0.59	534	234.64581	329	6	4501	2.8
16207200	24.5	0.46	677	573.1691	201	6	4502	3
16210800	24.5	0.43	527	398.39505	228	5	4503	3.1
16214400	24.8	0.41	510	623.15216	111	3	4504	2.7
16218000	24.8	0.4	361	511.0417	102	3	4505	2.8
16221600	24.7	0.41	195	289.4864	91	5	4506	2.7
16225200	23	0.45	60	67.41312	46	5	4507	2.3
16228800	22.4	0.5	12	30	9	5	4508	2.4
16232400	21.2	0.55	0	0	0	6	4509	2.2
16236000	20.2	0.6	0	0	0	5	4510	1.8
16239600	19.3	0.63	0	0	0	2	4511	1.7
16243200	18.1	0.67	0	0	0	1	4512	1
16246800	18.2	0.7	0	0	0	2	4513	1.1
16250400	16.4	0.73	0	0	0	2	4514	1.9
16254000	16.4	0.75	0	0	0	2	4515	1.1
16257600	15.9	0.76	9	0	9	4	4516	1.4
16261200	17.9	0.74	23	0	23	6	4517	0.9
16264800	19.2	0.72	94	29.177313	87	6	4518	1.2
16268400	19.9	0.7	159	28.092653	148	7	4519	1.7
16272000	19.9	0.69	251	65.18427	216	8	4520	2
16275600	21.6	0.64	516	454.93744	213	6	4521	2.1
16279200	23	0.55	544	362.11786	265	5	4522	2.1
16282800	22.1	0.53	588	359.7663	285	6	4523	2.4
16286400	22.5	0.53	509	221.11473	315	8	4524	3.2
16290000	21.4	0.58	382	87.05465	306	8	4525	3
16293600	23.7	0.59	534	339.98822	252	5	4526	2.7
16297200	23.9	0.52	552	531.9039	153	4	4527	2.5
16300800	24.5	0.46	479	608.24457	90	3	4528	2.8
16304400	25.8	0.38	435	738.9902	61	2	4529	3.3
16308000	24.7	0.36	274	588.6252	63	2	4530	2.5
16311600	24.1	0.4	118	362.63348	43	3	4531	2.2
16315200	21.9	0.46	9	10	8	3	4532	1.5
16318800	20.7	0.53	0	0	0	2	4533	2.1
16322400	20	0.57	0	0	0	2	4534	1.7
16326000	19.4	0.59	0	0	0	2	4535	1.9
16329600	19.9	0.61	0	0	0	3	4536	1.4
16333200	19.5	0.62	0	0	0	5	4537	1.9
16336800	18	0.66	0	0	0	6	4538	1.4
16340400	18.2	0.68	0	0	0	5	4539	2
16344000	18.8	0.67	1	0	1	6	4540	2.4
16347600	19	0.67	8	0	8	7	4541	2.5
16351200	17.5	0.75	29	0	29	6	4542	2.5
16354800	17.2	0.84	49	0	49	7	4543	2.5
16358400	17.6	0.87	62	0	62	7	4544	2
16362000	17.4	0.88	85	0	85	6	4545	3.7
16365600	17	0.89	115	0	115	7	4546	3.9
16369200	19.6	0.83	350	28.520105	326	6	4547	4.2
16372800	18.5	0.79	218	0	218	7	4548	3.1
16376400	19.2	0.8	338	27.516838	314	7	4549	4.9
16380000	19.8	0.76	522	183.39958	370	6	4550	2.9
16383600	20.8	0.68	486	210.91524	328	6	4551	6.5
16387200	21.1	0.63	409	222.21758	267	5	4552	5.1
16390800	21.5	0.58	301	205.84175	197	6	4553	5.9
16394400	20.9	0.53	198	198.56004	127	6	4554	4.7
16398000	20.2	0.54	66	68.0336	52	5	4555	4.6
16401600	19.6	0.57	1	0	1	5	4556	5.1
16405200	18.9	0.62	0	0	0	5	4557	4.8
16408800	18.5	0.65	0	0	0	6	4558	4.6
16412400	18.1	0.67	0	0	0	7	4559	3.3
16416000	17.6	0.69	0	0	0	7	4560	3.2
16419600	17.4	0.7	0	0	0	6	4561	3.4
16423200	16.9	0.72	0	0	0	5	4562	2.3
16426800	17	0.73	0	0	0	6	4563	2.7
16430400	16.8	0.73	4	0	4	5	4564	2.6
16434000	16.9	0.73	39	20	37	4	4565	2.5
16437600	17.7	0.72	168	279.28146	102	4	4566	2.8
16441200	19.3	0.67	409	875.69824	69	2	4567	4
16444800	19.9	0.61	525	818.6086	88	3	4568	4.7
16448400	20.4	0.58	582	590.9344	190	3	4569	5.2
16452000	21.8	0.54	706	709.7886	161	3	4570	4.5
16455600	21.1	0.52	517	227.36325	326	5	4571	3.9
16459200	22.1	0.52	194	0	194	7	4572	3.3
16462800	21.1	0.52	342	48.210033	300	6	4573	3.3
16466400	21.8	0.51	519	288.6579	280	4	4574	4
16470000	22.2	0.48	422	227.15063	252	4	4575	3.6
16473600	22.1	0.47	507	642.6642	97	3	4576	2.4
16477200	22.6	0.48	299	319.13745	138	5	4577	2.6
16480800	20.6	0.52	86	14.022589	81	7	4578	2.8
16484400	19.5	0.58	38	9.771703	36	7	4579	1.2
16488000	19.2	0.62	3	0	3	7	4580	1.2
16491600	18.7	0.64	0	0	0	6	4581	0.2
16495200	17.8	0.68	0	0	0	4	4582	0.5
16498800	16.6	0.72	0	0	0	2	4583	0.7
16502400	16.9	0.73	0	0	0	3	4584	1.3
16506000	17.4	0.72	0	0	0	5	4585	0.8
16509600	17.9	0.71	0	0	0	6	4586	1.3
16513200	17.6	0.71	0	0	0	7	4587	2
16516800	17.7	0.72	1	0	1	8	4588	1.2
16520400	17.7	0.72	11	0	11	7	4589	1.1
16524000	18.1	0.73	57	0	57	8	4590	0.9
16527600	18.8	0.71	208	93.15967	172	7	4591	1.7
16531200	19.7	0.68	461	490.2653	200	5	4592	1.8
16534800	21	0.62	606	602.8777	207	5	4593	2.2
16538400	22.3	0.58	596	380.9371	304	5	4594	2.8
16542000	21.8	0.56	378	66.743935	322	7	4595	3
16545600	22.5	0.55	328	27.44993	304	8	4596	3.6
16549200	22.5	0.54	282	13.783436	270	8	4597	3.6
16552800	20.8	0.6	261	14.5109005	249	7	4598	1.8
16556400	18.7	0.72	172	0	172	7	4599	1.6
16560000	19.7	0.74	314	147.53691	220	6	4600	1.7
16563600	19.6	0.72	157	27.812202	143	6	4601	1.2
16567200	19	0.75	106	39.37841	92	4	4602	1.8
16570800	17.8	0.79	37	9.829403	35	6	4603	2
16574400	17.8	0.79	11	20	9	7	4604	1.7
16578000	17.6	0.79	0	0	0	8	4605	1.4
16581600	17.5	0.79	0	0	0	7	4606	1.6
16585200	16.9	0.79	0	0	0	7	4607	1.6
16588800	16.4	0.81	0	0	0	8	4608	0.2
16592400	16.7	0.81	0	0	0	8	4609	1
16596000	16.3	0.81	0	0	0	8	4610	1
16599600	16.5	0.81	0	0	0	8	4611	1.4
16603200	16.5	0.79	1	0	1	8	4612	1.3
16606800	16.7	0.76	17	0	17	7	4613	1.6
16610400	16.8	0.74	32	0	32	8	4614	2.5
16614000	17	0.7	114	0	114	6	4615	3.4
16617600	16.8	0.69	122	0	122	7	4616	2.2
16621200	16.2	0.72	189	0	189	7	4617	2.5
16624800	17.7	0.71	252	5.2282057	248	7	4618	3.5
16628400	17.2	0.68	107	0	107	8	4619	3.9
16632000	15.6	0.74	480	127.09646	369	5	4620	3.7
16635600	18.3	0.72	639	299.11145	379	4	4621	4.2
16639200	19	0.57	576	277.12335	347	5	4622	3.9
16642800	19.2	0.52	335	76.35864	278	7	4623	4.3
16646400	15.8	0.61	195	11.003763	188	7	4624	4.2
16650000	17.1	0.65	160	23.887743	148	6	4625	2.5
16653600	17.4	0.62	215	285.06058	114	3	4626	4.1
16657200	16.1	0.64	99	207.81909	57	5	4627	2.5
16660800	15.7	0.64	8	0	8	6	4628	2.2
16664400	15.2	0.65	0	0	0	6	4629	2
16668000	16.1	0.65	0	0	0	5	4630	1.9
16671600	17.5	0.66	0	0	0	4	4631	2
16675200	19	0.67	0	0	0	2	4632	2
16678800	20	0.69	0	0	0	1	4633	1.8
16682400	20.7	0.71	0	0	0	0	4634	1.7
16686000	20.4	0.73	0	0	0	1	4635	1.7
16689600	20.7	0.73	0	0	0	1	4636	1.7
16693200	20.4	0.75	57	110	46	1	4637	1.7
16696800	21.6	0.75	183	316.82114	110	0	4638	1.4
16700400	22.1	0.75	352	535.63306	147	1	4639	1.4
16704000	23	0.74	517	673.1475	161	1	4640	1.7
16707600	24.1	0.69	664	765.09265	160	1	4641	2.2
16711200	25.3	0.64	736	691.1242	208	1	4642	1.9
16714800	26.1	0.6	810	730.47766	199	1	4643	2.3
16718400	27.5	0.55	879	846.13153	141	1	4644	2.3
16722000	28.3	0.48	744	548.1993	268	1	4645	2.9
16725600	29.1	0.44	609	355.15753	316	4	4646	2.9
16729200	28.9	0.44	551	380.8288	267	4	4647	3.3
16732800	29.2	0.43	440	354.33075	215	4	4648	3.3
16736400	29.1	0.42	349	401.03516	148	2	4649	3.3
16740000	29	0.42	238	424.87363	88	0	4650	2.7
16743600	28.1	0.44	98	234.13177	51	0	4651	2.4
16747200	26.5	0.48	14	30	11	0	4652	2.1
16750800	25.4	0.53	0	0	0	0	4653	1.5
16754400	24.3	0.58	0	0	0	0	4654	1.4
16758000	23.9	0.61	0	0	0	0	4655	1
16761600	23.1	0.63	0	0	0	1	4656	0.8
16765200	22.7	0.65	0	0	0	2	4657	0.8
16768800	22.7	0.66	0	0	0	2	4658	0.8
16772400	22.5	0.68	0	0	0	4	4659	0.9
16776000	22.1	0.68	0	0	0	5	4660	1.1
16779600	21.8	0.7	30	0	30	5	4661	0.8
16783200	22.2	0.73	94	21.904226	89	6	4662	0.8
16786800	22.6	0.73	259	196.97717	184	5	4663	1.1
16790400	23.4	0.71	375	239.06114	249	5	4664	1.3
16794000	24.3	0.66	522	353.01047	290	6	4665	1.7
16797600	25.1	0.6	661	502.48495	278	4	4666	2.1
16801200	25.8	0.54	796	707.3889	205	3	4667	1.7
16804800	26.9	0.51	870	833.64075	144	1	4668	2
16808400	27.1	0.48	774	638.858	220	1	4669	2.3
16812000	27.8	0.44	710	603.1506	213	1	4670	2.4
16815600	28.5	0.42	687	768.44904	115	1	4671	1.9
16819200	28.8	0.4	562	728.62665	100	1	4672	2.1
16822800	29.3	0.36	410	634.1118	93	1	4673	2.3
16826400	29.6	0.34	254	500.44608	78	0	4674	1.2
16830000	28.3	0.37	99	240.96454	51	1	4675	1.5
16833600	25.6	0.44	10	10	9	2	4676	1.1
16837200	23.3	0.51	0	0	0	2	4677	1.3
16840800	22.8	0.57	0	0	0	2	4678	1.7
16844400	23.5	0.58	0	0	0	1	4679	1.4
16848000	22.9	0.58	0	0	0	0	4680	1.7
16851600	23.1	0.58	0	0	0	0	4681	1.8
16855200	23.3	0.57	0	0	0	2	4682	1.9
16858800	24.1	0.58	0	0	0	3	4683	1.7
16862400	24.5	0.57	0	0	0	3	4684	2.1
16866000	24.5	0.57	53	100	43	3	4685	2.1
16869600	25.3	0.58	171	296.28845	104	1	4686	2.2
16873200	26.2	0.56	317	432.95313	153	2	4687	2.1
16876800	26.1	0.54	468	546.49	181	3	4688	2.7
16880400	26.1	0.53	394	160.17728	289	6	4689	3.4
16884000	25.5	0.52	287	22.34484	270	8	4690	4.7
16887600	25.4	0.51	308	23.988052	288	7	4691	4.1
16891200	27	0.47	489	165.51973	345	6	4692	3
16894800	27.3	0.42	612	324.53226	331	4	4693	3.5
16898400	28.1	0.4	417	128.82028	311	6	4694	4.1
16902000	28	0.4	328	94.177574	258	7	4695	4.5
16905600	28.2	0.4	403	324.04855	198	3	4696	3.9
16909200	28	0.41	279	260.669	149	2	4697	3.7
16912800	27.2	0.43	238	485.42926	68	2	4698	2
16916400	26.1	0.46	86	202.44138	46	3	4699	1.5
16920000	24.6	0.52	6	0	6	4	4700	0.4
16923600	23.5	0.57	0	0	0	3	4701	1
16927200	22.7	0.59	0	0	0	3	4702	0.9
16930800	21.6	0.62	0	0	0	1	4703	1.1
16934400	20.1	0.67	0	0	0	1	4704	0.9
16938000	19.3	0.71	0	0	0	1	4705	0.8
16941600	18.4	0.75	0	0	0	1	4706	0.9
16945200	18.6	0.76	0	0	0	1	4707	0.9
16948800	17.7	0.78	0	0	0	3	4708	0.9
16952400	18.7	0.8	34	10	33	4	4709	0.8
16956000	19.2	0.79	140	156.33012	105	4	4710	0.6
16959600	21.3	0.75	236	164.60541	174	4	4711	1
16963200	21.5	0.71	389	307.59467	228	5	4712	1.9
16966800	22.7	0.67	584	570.5791	211	4	4713	2.4
16970400	22.8	0.61	557	317.42596	316	4	4714	2.4
16974000	23.4	0.53	702	509.34595	278	3	4715	2.5
16977600	24.4	0.48	794	680.6406	203	3	4716	1.9
16981200	24.7	0.47	714	539.8973	247	3	4717	2.5
16984800	25.5	0.46	712	675.5845	157	3	4718	2.6
16988400	25.1	0.46	641	687.3	131	3	4719	3.9
16992000	25.5	0.45	500	581.26965	133	3	4720	3
16995600	25.1	0.44	380	583.30664	90	3	4721	3.2
16999200	24.5	0.45	189	266.7132	96	5	4722	3
17002800	23.6	0.46	40	15.315305	37	5	4723	1.7
17006400	22.9	0.48	4	0	4	6	4724	2
17010000	22.2	0.5	0	0	0	7	4725	1.4
17013600	21.3	0.52	0	0	0	6	4726	1.7
17017200	20.6	0.56	0	0	0	6	4727	1.6
17020800	19.6	0.6	0	0	0	5	4728	1.5
17024400	18.9	0.63	0	0	0	4	4729	1.3
17028000	18	0.65	0	0	0	5	4730	1.4
17031600	17.5	0.66	0	0	0	5	4731	1.6
17035200	16.8	0.67	0	0	0	4	4732	1.3
17038800	16.5	0.7	30	0	30	4	4733	0.8
17042400	18.1	0.7	149	176.01184	110	3	4734	1.4
17046000	19.3	0.64	338	491.2591	154	1	4735	1.3
17049600	20	0.58	501	633.0247	171	1	4736	1.8
17053200	20.3	0.55	646	720.6679	176	1	4737	1.7
17056800	20.8	0.53	726	685.13306	207	1	4738	2
17060400	21.4	0.48	809	744.9234	190	1	4739	2.3
17064000	21.9	0.46	882	875.3838	123	0	4740	2
17067600	22.8	0.43	806	717.0156	187	0	4741	2.6
17071200	23.4	0.39	761	733.64703	159	0	4742	2.3
17074800	24.2	0.37	714	853.3485	82	0	4743	2.6
17078400	24.9	0.37	572	765.0953	90	0	4744	1.4
17082000	25.4	0.36	422	685.9031	82	0	4745	1.3
17085600	25.7	0.36	257	527.3805	74	0	4746	2
17089200	24.9	0.38	101	262.87747	50	0	4747	2.4
17092800	23	0.43	11	20	9	0	4748	1.1
17096400	21.9	0.49	0	0	0	0	4749	1.2
17100000	20.7	0.54	0	0	0	0	4750	0.9
17103600	20.8	0.56	0	0	0	0	4751	0.8
17107200	20.5	0.57	0	0	0	0	4752	1.4
17110800	19.7	0.59	0	0	0	0	4753	1.4
17114400	18.8	0.62	0	0	0	0	4754	1.4
17118000	18.5	0.64	0	0	0	1	4755	1.9
17121600	17.8	0.66	0	0	0	1	4756	1.7
17125200	19	0.66	57	120	45	2	4757	1.7
17128800	19.8	0.66	177	296.49237	112	1	4758	1.5
17132400	22.1	0.62	303	327.65054	181	2	4759	2
17136000	22.9	0.57	506	614.22894	187	2	4760	1.9
17139600	24.8	0.52	659	721.42224	190	2	4761	1.5
17143200	25.6	0.49	716	617.60516	249	1	4762	1.7
17146800	26.2	0.47	790	651.1433	250	1	4763	2.3
17150400	26.8	0.43	875	797.1213	185	2	4764	2.2
17154000	28.1	0.39	767	584.6541	263	2	4765	1.3
17157600	28.7	0.36	712	573.97144	242	3	4766	2.6
17161200	28	0.33	588	443.5398	260	4	4767	3.9
17164800	27.5	0.34	293	95.47585	233	7	4768	3.6
17168400	27.2	0.37	244	143.69395	173	6	4769	3.8
17172000	27.1	0.37	219	338.87802	102	2	4770	3.1
17175600	25.5	0.36	88	192.56319	51	4	4771	2
17179200	24.8	0.4	6	0	6	5	4772	1.4
17182800	24.1	0.45	0	0	0	7	4773	2
17186400	24	0.5	0	0	0	6	4774	2.4
17190000	23.9	0.55	0	0	0	6	4775	4
17193600	23.3	0.58	0	0	0	7	4776	3.2
17197200	22.8	0.58	0	0	0	8	4777	3.4
17200800	21.2	0.6	0	0	0	7	4778	2.6
17204400	21	0.64	0	0	0	7	4779	2.2
17208000	20.7	0.66	0	0	0	7	4780	2.5
17211600	20.4	0.67	20	0	20	7	4781	2.3
17215200	20	0.68	48	0	48	7	4782	3.1
17218800	19.7	0.69	152	29.72292	141	7	4783	3.9
17222400	20.2	0.68	260	86.99367	215	7	4784	4.8
17226000	19	0.64	214	4.6274734	211	7	4785	5
17229600	19.8	0.6	315	45.08551	281	6	4786	4.1
17233200	20	0.56	184	0	184	6	4787	5.6
17236800	21.3	0.53	279	10.416647	270	5	4788	5.5
17240400	19.9	0.51	248	4.647854	244	6	4789	5
17244000	21.6	0.47	377	116.20281	282	6	4790	6
17247600	20.7	0.43	266	42.020084	235	7	4791	4.1
17251200	21.6	0.41	389	411.42316	131	5	4792	5.9
17254800	20.9	0.42	258	284.34015	118	6	4793	3.8
17258400	20.1	0.46	104	43.67838	89	7	4794	4.3
17262000	20	0.49	38	15.781291	35	6	4795	2.5
17265600	19.7	0.51	3	0	3	6	4796	3.4
17269200	18.9	0.54	0	0	0	6	4797	3.4
17272800	18.9	0.54	0	0	0	7	4798	3.2
17276400	18.6	0.52	0	0	0	6	4799	3.3
17280000	18.2	0.53	0	0	0	7	4800	3.1
17283600	17.3	0.56	0	0	0	5	4801	3.3
17287200	17.8	0.57	0	0	0	4	4802	3.9
17290800	17.1	0.59	0	0	0	5	4803	3.4
17294400	17.1	0.62	0	0	0	6	4804	3.8
17298000	17.3	0.64	14	0	14	6	4805	3.8
17301600	17.6	0.66	57	0	57	7	4806	4.1
17305200	17.9	0.67	158	32.62333	146	6	4807	4.5
17308800	19	0.63	368	304.78546	211	4	4808	5.1
17312400	19.5	0.59	513	439.38342	229	3	4809	5.5
17316000	19.6	0.57	410	127.58282	314	6	4810	5.4
17319600	19.7	0.57	293	14.526436	281	6	4811	5.7
17323200	21	0.56	447	130.96523	334	5	4812	4
17326800	21.1	0.53	311	26.775682	288	6	4813	5.7
17330400	21	0.53	270	17.156055	256	6	4814	4.6
17334000	22.1	0.49	467	316.45313	234	3	4815	5.5
17337600	19.6	0.47	389	343.87442	174	3	4816	6.4
17341200	20.6	0.44	283	321.97134	125	3	4817	6.3
17344800	16.9	0.49	138	128.85854	94	5	4818	5.1
17348400	14.9	0.68	32	5.3196216	31	4	4819	2.4
17352000	15.3	0.71	2	0	2	3	4820	3.6
17355600	15	0.69	0	0	0	3	4821	2.6
17359200	14.8	0.7	0	0	0	3	4822	2.5
17362800	14.8	0.68	0	0	0	4	4823	2.1
17366400	14.5	0.69	0	0	0	3	4824	2.8
17370000	14.1	0.71	0	0	0	4	4825	2.4
17373600	14.8	0.71	0	0	0	5	4826	2.3
17377200	14.4	0.71	0	0	0	6	4827	2
17380800	15.1	0.71	0	0	0	7	4828	1.6
17384400	15.2	0.7	39	60	33	7	4829	1.5
17388000	16.3	0.69	101	85.00219	83	5	4830	2.5
17391600	17.7	0.67	324	736.1469	55	4	4831	4.7
17395200	17.7	0.65	442	689.92896	88	4	4832	5.3
17398800	18.1	0.64	477	459.41348	181	5	4833	5.4
17402400	17.7	0.62	323	55.953518	281	6	4834	5.6
17406000	18	0.61	267	7.2771115	261	7	4835	5.9
17409600	18.2	0.59	338	42.980927	301	7	4836	5.8
17413200	18.4	0.58	271	11.657803	261	7	4837	5
17416800	18.4	0.59	221	1.2279707	220	7	4838	5
17420400	18.4	0.6	198	4.0835	195	7	4839	4.6
17424000	18.1	0.6	115	0	115	7	4840	5.8
17427600	17.8	0.61	95	0	95	7	4841	5.6
17431200	17.2	0.66	72	2.9458096	71	7	4842	4.6
17434800	16	0.75	33	5.3828807	32	7	4843	4
17438400	15.8	0.83	4	0	4	7	4844	3.4
17442000	16	0.84	0	0	0	8	4845	4
17445600	16.1	0.84	0	0	0	8	4846	3.7
17449200	16.1	0.84	0	0	0	7	4847	3.7
17452800	16.3	0.81	0	0	0	7	4848	3.2
17456400	16.3	0.77	0	0	0	8	4849	4.2
17460000	16.1	0.76	0	0	0	7	4850	3.8
17463600	15.9	0.75	0	0	0	8	4851	3.9
17467200	15.4	0.74	0	0	0	7	4852	3.8
17470800	15.2	0.75	9	0	9	7	4853	3.9
17474400	14.9	0.76	48	0	48	8	4854	3.5
17478000	14	0.82	114	0	114	7	4855	2.8
17481600	14.5	0.85	118	0	118	8	4856	2.9
17485200	14.4	0.83	130	0	130	8	4857	3.1
17488800	14.6	0.86	424	62.779716	377	8	4858	3.2
17492400	15.7	0.87	348	23.093248	329	8	4859	1.6
17496000	14.9	0.84	95	0	95	8	4860	2.7
17499600	14.8	0.82	97	0	97	8	4861	2.9
17503200	15.9	0.79	132	0	132	8	4862	3.4
17506800	16.3	0.74	202	1.364518	201	7	4863	2.4
17510400	16.4	0.71	114	0	114	8	4864	3
17514000	16	0.72	38	0	38	8	4865	2.1
17517600	16.3	0.73	28	0	28	8	4866	2.3
17521200	15.5	0.74	8	0	8	8	4867	2.9
17524800	15.3	0.76	1	0	1	8	4868	2.8
17528400	14.5	0.78	0	0	0	8	4869	2.7
17532000	14.2	0.82	0	0	0	8	4870	2.2
17535600	14	0.84	0	0	0	8	4871	1.8
17539200	13.7	0.85	0	0	0	8	4872	1.9
17542800	14	0.85	0	0	0	8	4873	2
17546400	14	0.82	0	0	0	7	4874	1.9
17550000	14.1	0.8	0	0	0	7	4875	2.4
17553600	14.1	0.78	0	0	0	7	4876	1.8
17557200	14.1	0.78	13	0	13	6	4877	2.4
17560800	14.2	0.78	50	0	50	7	4878	2.7
17564400	14.7	0.76	127	11.094056	123	7	4879	2.9
17568000	15.5	0.72	225	41.297253	204	7	4880	3.2
17571600	16	0.65	313	76.54178	264	7	4881	3.1
17575200	16.4	0.61	370	103.07575	293	6	4882	2.9
17578800	17.3	0.6	338	52.385742	295	7	4883	2.8
17582400	18.3	0.57	360	59.46936	309	6	4884	2.9
17586000	18.6	0.56	285	15.218389	272	7	4885	3.2
17589600	18.7	0.56	301	38.224358	270	7	4886	2.5
17593200	18.9	0.56	297	71.09929	245	7	4887	2.7
17596800	19.7	0.54	305	182.32031	192	6	4888	3.4
17600400	19.4	0.55	215	152.65137	141	6	4889	2.5
17604000	19.4	0.57	111	68.64171	88	6	4890	1.7
17607600	18.5	0.6	61	176.76465	29	6	4891	1.6
17611200	16.4	0.66	3	0	3	6	4892	1.3
17614800	15.4	0.72	0	0	0	5	4893	1.6
17618400	14.3	0.75	0	0	0	4	4894	1.6
17622000	13.6	0.78	0	0	0	3	4895	1.8
17625600	13.5	0.79	0	0	0	0	4896	2.2
17629200	12.8	0.8	0	0	0	1	4897	1.3
17632800	13.7	0.81	0	0	0	4	4898	1.9
17636400	14.1	0.8	0	0	0	6	4899	2.1
17640000	14.5	0.8	0	0	0	6	4900	1.2
17643600	14.9	0.79	13	0	13	6	4901	1
17647200	15.6	0.79	49	0	49	7	4902	1.8
17650800	17.5	0.77	203	92.17317	170	7	4903	1.7
17654400	19	0.71	449	422.77313	235	5	4904	2.7
17658000	21.6	0.64	576	462.29556	281	4	4905	2.9
17661600	22.6	0.58	584	384.02545	298	5	4906	2.4
17665200	23	0.56	512	203.82597	345	5	4907	2.2
17668800	22.7	0.55	420	68.95101	361	7	4908	2.7
17672400	23	0.55	255	3.5191622	252	7	4909	2.3
17676000	20.7	0.6	175	0	175	7	4910	2.9
17679600	19.4	0.72	140	0	140	8	4911	3.4
17683200	18.8	0.8	105	0	105	8	4912	1.5
17686800	18.9	0.84	85	0	85	7	4913	2
17690400	18.8	0.84	44	0	44	8	4914	1.8
17694000	18.6	0.84	10	0	10	8	4915	2
17697600	18.6	0.84	0	0	0	8	4916	2.5
17701200	18.7	0.84	0	0	0	8	4917	2.3
